"Rewired version: 1.1.3.0"
"Editor Controller Name","Controller Name","Controller GUID","Element Identifier Id","Element Identifier Name","Element Identifier Type"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","12","Back","1"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","13","Start","1"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","14","MadCatz Button","1"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","15","Left Stick Button","1"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","16","Right Stick Button","1"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","17","D-Pad Up","1"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","18","D-Pad Right","1"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","19","D-Pad Down","1"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","20","D-Pad Left","1"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","21","Left Stick","100"
"Mad Catz Micro C.T.R.L.R","Mad Catz Micro C.T.R.L.R","0edfca03-23f0-4065-9435-27159bc75247","22","Right Stick","100"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","0","Left Stick X","0"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","1","Left Stick Y","0"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","2","Right Stick X","0"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","3","Right Stick Y","0"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","4","Button 1","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","5","Button 2","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","6","Button 3","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","7","Button 4","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","8","Left Shoulder 1","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","9","Left Shoulder 2","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","10","Right Shoulder 1","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","11","Right Shoulder 2","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","12","Escape","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","13","Enter","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","14","Left Stick Button","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","15","Right Stick Button","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","16","D-Pad Up","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","17","D-Pad Right","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","18","D-Pad Down","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","19","D-Pad Left","1"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","20","Left Stick","100"
"Red Samurai Gamepad","Red Samurai Gamepad","f73916b4-2936-40e3-8964-4180d4eb17ea","21","Right Stick","100"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","0","Left Stick X","0"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","1","Left Stick Y","0"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","2","Right Stick X","0"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","3","Right Stick Y","0"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","4","1","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","5","2","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","6","3","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","7","4","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","8","L","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","9","R","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","10","A","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","11","B","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","12","D-Pad Up","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","13","D-Pad Right","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","14","D-Pad Down","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","15","D-Pad Left","1"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","16","Left Stick","100"
"SteelSeries Free","SteelSeries Free","064116a9-00d3-42c6-8875-e671b003dd0e","17","Right Stick","100"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","0","Left Stick X","0"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","1","Left Stick Y","0"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","2","Right Stick X","0"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","3","Right Stick Y","0"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","4","L2","0"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","5","R2","0"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","6","A","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","7","B","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","8","X","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","9","Y","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","10","L1","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","11","R1","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","12","Back","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","13","Start","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","14","Home","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","15","Left Stick Button","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","16","Right Stick Button","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","17","D-Pad Up","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","18","D-Pad Right","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","19","D-Pad Down","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","20","D-Pad Left","1"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","21","Left Stick","100"
"SteelSeries Stratus XL (Hid)","SteelSeries Stratus XL","47b2af4b-4ed7-47cc-bac1-0ca5f40dd13b","22","Right Stick","100"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","0","Left Stick X","0"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","1","Left Stick Y","0"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","2","Right Stick X","0"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","3","Right Stick Y","0"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","6","A","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","7","B","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","8","X","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","9","Y","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","10","Left Shoulder","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","4","Left Trigger","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","11","Right Shoulder","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","5","Right Trigger","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","12","Select","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","13","Start","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","14","Left Stick Button","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","15","Right Stick Button","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","16","D-Pad Up","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","17","D-Pad Right","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","18","D-Pad Down","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","19","D-Pad Left","1"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","20","Left Stick","100"
"idroid Snakebyte (Mode 1)","idroid Snakebyte","098e3f17-e7be-445c-8426-5929d538e9b1","21","Right Stick","100"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","0","Left Stick X","0"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","1","Left Stick Y","0"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","2","Right Stick X","0"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","3","Right Stick Y","0"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","4","Left Trigger","0"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","5","Right Trigger","0"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","6","A","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","7","B","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","8","X","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","9","Y","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","10","Left Shoulder","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","11","Right Shoulder","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","12","Select","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","13","Start","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","14","Left Stick Button","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","15","Right Stick Button","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","16","D-Pad Up","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","17","D-Pad Right","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","18","D-Pad Down","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","19","D-Pad Left","1"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","20","Left Stick","100"
"idroid Snakebyte (Mode 2)","idroid Snakebyte","4c97e729-2c5f-41fb-9548-e475c2e857f4","21","Right Stick","100"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","0","Left Stick X","0"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","1","Left Stick Y","0"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","2","Right Stick X","0"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","3","Right Stick Y","0"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","4","A","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","5","B","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","6","X","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","7","Y","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","8","Left Shoulder","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","9","Right Shoulder","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","10","Select","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","11","Start","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","12","D-Pad Up","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","13","D-Pad Right","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","14","D-Pad Down","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","15","D-Pad Left","1"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","16","Left Stick","100"
"ipega Gamepad","ipega Gamepad","a3e49a2f-b952-429f-b940-d4c6b5a81298","17","Right Stick","100"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","0","Left Stick X","0"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","1","Left Stick Y","0"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","2","Right Stick X","0"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","3","Right Stick Y","0"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","4","LT","0"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","5","RT","0"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","6","A","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","7","B","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","8","X","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","9","Y","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","10","LB","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","11","RB","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","12","Select","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","13","Start","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","14","Left Stick Button","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","15","Right Stick Button","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","16","D-Pad Up","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","17","D-Pad Right","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","18","D-Pad Down","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","19","D-Pad Left","1"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","20","Left Stick","100"
"ipega Classic Gamepad","ipega Classic Gamepad","560d9f5b-e8cd-4753-996d-782342f723fd","21","Right Stick","100"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","0","Left Stick X","0"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","1","Left Stick Y","0"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","2","Right Stick X","0"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","3","Right Stick Y","0"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","4","A","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","5","B","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","6","X","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","7","Y","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","8","L1","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","18","L2","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","9","R1","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","19","R2","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","10","Select","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","11","Start","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","12","Left Stick Button","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","13","Right Stick Button","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","14","D-Pad Up","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","15","D-Pad Right","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","16","D-Pad Down","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","17","D-Pad Left","1"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","20","Left Stick","100"
"ipega Multimedia Gamepad","ipega Multimedia Gamepad","186e538e-f995-409e-9dac-68a0afa714c4","21","Right Stick","100"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","0","Left Stick X","0"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","1","Left Stick Y","0"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","2","Right Stick X","0"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","3","Right Stick Y","0"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","4","A","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","5","B","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","6","X","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","7","Y","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","8","Left Shoulder","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","9","Left Trigger","0"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","10","Right Shoulder","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","11","Right Trigger","0"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","12","Back","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","13","Forward","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","22","Home","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","16","D-Pad Up","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","17","D-Pad Right","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","18","D-Pad Down","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","19","D-Pad Left","1"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","20","Left Stick","100"
"Nyko Playpad","Nyko Playpad","d16498f7-43b9-45c5-875a-83840f918e29","21","Right Stick","100"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","0","Left Stick X","0"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","1","Left Stick Y","0"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","2","Right Stick X","0"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","3","Right Stick Y","0"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","4","A","1"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","5","B","1"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","6","X","1"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","7","Y","1"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","8","Left Shoulder","1"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","9","Left Trigger","0"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","10","Right Shoulder","1"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","11","Right Trigger","0"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","12","Back","1"
"Nyko Playpad Pro","Nyko Playpad Pro","4954a9ce-5a79-4b91-9059-eee8f17ff272","13","Start","1"
